,c,t,ne,Te
1588,7008.0,211146,64096.41131241871,906.5423232449854
1589,7010.0,211216,33050.400569099314,496.11509558376883
1590,7012.0,211296,58613.7101903953,712.767723215497
1591,7014.0,211369,51595.09511864139,855.1921117298795
1592,7018.0,211525,61053.192379004344,784.1154386640586
1593,7020.0,211610,40365.51028700212,1162.129336000014
1594,7022.0,211682,62261.752881510874,851.8946305278706
1595,7024.0,211763,27911.091991409274,878.1721757446616
1596,7026.0,211832,59149.19805049117,813.985457927873
1597,7028.0,211913,33421.62809464671,499.66849360489675
1598,7030.0,211985,51378.15672290806,970.5566751460776
1599,7032.0,212066,53685.31413255942,935.24711519173
1600,7034.0,212135,38746.39356419516,1231.1356888136459
1601,7038.0,212557,58122.84639997907,645.2771825404686
1602,7040.0,212627,27086.22103995298,687.3666812208645
1603,7042.0,212711,57408.54048207905,802.1688923834738
1604,7044.0,212780,36703.43146937862,774.4890670655831
1605,7046.0,212861,51440.62990382616,937.7838979346509
1606,7048.0,212930,55616.95992324724,870.6119668498897
1607,7050.0,213014,40496.32747008959,1109.0122226278052
1608,7052.0,213083,59657.17305544253,921.5273479935757
1609,7054.0,213164,24549.04085978445,916.796904087851
1610,7058.0,213325,26207.75421014854,828.4669997579333
1611,7060.0,213396,54384.46978491593,862.6571216926799
1612,7062.0,213477,37574.88941859446,848.0179363140628
1613,7064.0,213547,43422.24514727807,1146.5677206898465
1614,7066.0,213630,54167.32861532307,883.2374426629219
1615,7070.0,214052,31096.706115956305,1150.1659888475922
1616,7072.0,214133,55895.51435985891,651.3691131218654
1617,7074.0,214202,23603.47382721931,642.3938264433367
1618,7076.0,214286,56295.30959231423,748.6362377025068
1619,7078.0,214355,34324.8439642999,763.3958664388755
1620,7080.0,214440,52499.87836949171,885.4084840408016
1621,7082.0,214509,51764.20922314513,900.3187647223043
1622,7084.0,214592,42144.32210056825,1267.2969903158225
1623,7086.0,214661,57109.98704186606,690.1558807261521
1624,7090.0,214818,58161.8832601113,721.7275194582917
1625,7092.0,214901,22457.403105728103,328.036945405021
1626,7094.0,214984,58506.88932254528,743.5035602670538
1627,7096.0,215054,33382.97305321632,664.1447793074364
1628,7098.0,215134,52818.30987308433,1316.8056386737812
1629,7100.0,215204,55222.44090904666,846.8054180201538
1630,7102.0,215287,42261.29176526186,1019.8801877835136
1631,7104.0,215356,61350.16408946563,671.792707750074
1632,7106.0,215437,23224.62558657849,539.4942995202695
1633,7110.0,215848,67206.16888599681,866.4971312699294
1634,7112.0,215920,44143.618627970405,897.5802839781616
1635,7114.0,216001,57280.426150493025,909.7254812468391
1636,7116.0,216070,62309.91372531981,664.3334863584874
1637,7118.0,216151,37673.693643327795,1110.8709008554856
1638,7120.0,216233,64931.9736872645,1013.1077441482645
1639,7122.0,216304,23235.733952107516,727.4832624540388
1640,7124.0,216383,66331.34070038046,813.0239647511137
1641,7126.0,216453,34979.24635790824,679.8388867941231
1642,7130.0,216612,50596.47687198902,902.3909665357004
1643,7132.0,216696,49373.038206109995,934.8500943612919
1644,7134.0,216765,59776.718816019034,668.7105033691894
1645,7136.0,216846,30471.885919107917,1010.9692434798948
1646,7138.0,216918,63818.131840619964,760.702270846586
1647,7140.0,216998,23552.174847675335,652.6645700172918
1648,7142.0,217067,60073.821021566044,838.0262301184472
1649,7144.0,217148,38643.300900730996,920.9556283578562
1650,7146.0,217220,47509.64829342601,910.2271330360378
1651,7150.0,217642,60787.06962851957,762.6146379067085
1652,7152.0,217712,22266.82268143077,877.8399518616391
1653,7154.0,217791,63704.49298081916,725.769713507272
1654,7156.0,217864,27335.485481757245,987.425306697604
1655,7158.0,217944,61201.23623014309,785.8400380642792
1656,7160.0,218014,48248.78382121008,839.3594522684804
1657,7162.0,218094,46562.20105982074,846.3994621238546
1658,7164.0,218166,60497.67836385338,644.3078864390146
1659,7166.0,218246,30600.28860000306,1273.1463977422125
1660,7170.0,218406,21726.695765460794,847.4758718772822
1661,7172.0,218480,62218.6560545991,943.9531081074314
1662,7174.0,218561,27805.226620188794,711.7302536512376
1663,7176.0,218630,52005.57401282117,810.0233782443371
1664,7178.0,218710,49532.56922382925,931.9174987113827
1665,7180.0,218796,46544.18001738589,945.4131836290318
1666,7182.0,218866,57360.02944672395,3.709727913219922
1667,7184.0,218945,28243.624239749617,1781.770787110313
1668,7186.0,219015,60868.228530912,798.2596436166234
1669,7190.0,219437,25426.178150889824,846.8882531324185
1670,7192.0,219522,56337.9132929989,790.0538468584617
1671,7194.0,219591,40130.00348445187,921.3795629200206
1672,7196.0,219672,43718.918295263626,658.474650655119
1673,7198.0,219741,56182.5525117291,749.3535615112279
1674,7200.0,219825,31551.226085677295,1158.507875840494
1675,7202.0,219894,58102.04749398299,656.0140328673015
1676,7204.0,219975,21748.482334948952,918.3652710698958
1677,7206.0,220044,54920.529578022026,765.6918652358869
1678,7210.0,220216,52213.91362877601,935.7511965534742
1679,7212.0,220287,42969.63447068751,867.2021738670422
1680,7214.0,220366,41551.78661700938,1043.5836813150033
1681,7216.0,220439,56273.396294233455,906.0234604132389
1682,7218.0,220520,27858.03318957547,1085.7763993265264
1683,7220.0,220589,54713.955290458216,565.5609915156836
1684,7222.0,220670,28442.38489909007,2838.658357524463
1685,7224.0,220742,52240.55149692492,821.6295250155856
1686,7226.0,220823,31576.243757152275,582.4802717509023
1687,7230.0,221234,37122.63159835255,1066.3659447146506
1688,7232.0,221303,55981.54195493322,743.8435130860942
1689,7234.0,221387,28410.126377770313,2906.395940941176
1690,7236.0,221467,56383.75708438539,786.522402409814
1691,7238.0,221537,24139.086558504205,983.4552292227611
1692,7240.0,221616,52400.4218202465,945.0986959524814
1693,7242.0,221689,40923.2435948661,844.7587791928522
1694,7244.0,221770,42955.033911922736,900.0643464686216
1695,7246.0,221839,54870.40205086732,719.8389927852184
1696,7250.0,221995,57982.76892433542,964.0264073372244
1697,7252.0,222082,20701.817298535057,933.0259129490213
1698,7254.0,222150,54959.102849527575,808.1733116716806
1699,7256.0,222231,25322.809643540175,670.8626003216615
1700,7258.0,222300,44963.05483386194,737.3128033822152
1701,7260.0,222401,28554.069015342564,846.3700254768233
1702,7262.0,222470,43795.45137562421,834.1963689786461
1703,7264.0,222551,52246.95782698536,943.1462904896023
1704,7266.0,222620,30598.728355264248,1356.0198428423548
1705,7270.0,223045,55602.78629794517,613.0790399383259
1706,7272.0,223114,23485.013866463683,1805.6271163880544
1707,7274.0,223195,54459.186532958156,834.1185894685906
1708,7276.0,223265,36800.840409989294,630.3065997392983
1709,7278.0,223349,46828.91948781091,820.3269255102579
1710,7280.0,223418,53216.015739436836,863.7768383818357
1711,7282.0,223499,34142.11908864131,1240.5997998966952
1712,7284.0,223568,57124.497449000504,821.4021625713015
1713,7286.0,223652,18656.289892449342,1182.979513913383
1714,7290.0,223809,28084.408800082518,2771.173589207103
1715,7292.0,223881,50206.047000333914,985.9491247400435
1716,7294.0,223962,39802.21700789377,967.890336695713
1717,7296.0,224044,46457.70287063471,1124.5441418825478
1718,7298.0,224115,52863.90876741833,682.944975458269
1719,7300.0,224194,32145.01856832831,1334.098195742418
1720,7302.0,224264,56651.80163715997,829.2475318399902
1721,7304.0,224348,17595.71043441866,721.1124042857949
1722,7306.0,224417,53427.975741019385,909.15468026468
1723,7310.0,224839,34061.109219469436,892.3921315757408
1724,7312.0,224921,47241.642182933356,954.7265590733771
1725,7314.0,224993,49582.987700769634,977.396474276719
1726,7316.0,225074,36284.030572701624,1427.5317952130383
1727,7318.0,225143,53847.52943686631,973.0805904139702
1728,7320.0,225224,17863.45289973692,1225.9768934349174
1729,7322.0,225306,53797.646520436305,871.2383252275163
1730,7324.0,225376,21444.016987075727,1309.2408579139653
1731,7326.0,225456,51265.65376060144,1003.3422956317434
1732,7330.0,225616,47184.8484804463,1089.9347330210423
1733,7332.0,225688,48839.31563622429,1072.8155191752608
1734,7334.0,225769,34395.32498684014,1577.145873471759
1735,7336.0,225838,52836.598728563935,979.9541590170544
1736,7338.0,225921,16038.179640120332,699.7306591832162
1737,7340.0,225990,53119.020831732974,1000.8830334613275
1738,7342.0,226071,24553.2697864297,806.9274232766397
1739,7344.0,226140,47130.12951093819,1277.1871669564543
1740,7346.0,226223,42540.685426672055,1118.4882377100937
1741,7350.0,226638,31308.715800189908,1548.9259198160773
1742,7352.0,226718,51245.91720571089,778.2623046079605
1743,7354.0,226788,17621.257771787055,2263.7250188881862
1744,7356.0,226868,52807.90447387525,1.283486019836003
1745,7358.0,226940,29565.998953426508,1477.414764265211
1746,7360.0,227021,51089.495490168665,1113.2063363780471
1747,7362.0,227090,46066.6528424104,841.4890591545759
1748,7364.0,227174,39270.753999208406,1666.2287514281873
1749,7366.0,227243,53612.41483471417,1000.5141138568779
1750,7370.0,227400,54854.87879897899,955.3693058380073
1751,7372.0,227484,24130.819394904407,4661.672948232728
1752,7374.0,227555,54697.28953230245,1003.7752126624972
1753,7376.0,227636,33454.41582605882,1303.4587115528234
1754,7378.0,227705,43692.4588505641,1258.4522917309375
1755,7380.0,227786,49599.885566529236,988.1718439958674
1756,7382.0,227869,36268.96923894555,1518.2595540716898
1757,7384.0,227939,54497.32676929881,994.2947014831983
1758,7386.0,228018,18124.661829147743,2355.3210149448264
1759,7390.0,228430,57897.31656319138,996.7334706089957
1760,7392.0,228502,41447.818274388956,1020.2701273087242
1761,7394.0,228583,48936.443307739835,1361.968191259612
1762,7396.0,228652,56354.165813071886,985.3146805405631
1763,7398.0,228732,29592.20386542491,1754.3817114038984
1764,7400.0,228804,61973.1056389125,986.8208931862074
1765,7402.0,228889,14002.084319110876,739.6340651090613
1766,7404.0,228958,63093.95746787801,309.4696949514638
1767,7406.0,229039,33739.746314068136,1227.198017616942
1768,7410.0,229198,47012.835165850556,886.5439798747352
1769,7412.0,229280,48091.033237794014,1242.3170664997626
1770,7414.0,229350,63371.20365049893,1020.4878553171129
1771,7416.0,229429,27289.85717235797,2097.8875790147063
1772,7418.0,229502,67104.95212215079,986.9259091498564
1773,7420.0,229583,21350.026976871162,2633.501117302474
1774,7422.0,229652,65722.37802023922,9954.902879420026
1775,7424.0,229733,40474.4019765064,961.3980981819624
1776,7426.0,229805,49769.281369383454,1399.8285776103598
1777,7430.0,230230,63182.33439546545,820.7799900201528
1778,7432.0,230312,31888.617569481048,1619.4404745039426
1779,7434.0,230381,72222.56017602804,1019.6630339340526
1780,7436.0,230464,17873.229930831578,2408.9545005210653
1781,7438.0,230544,72897.59244928723,973.6873933707868
1782,7440.0,230614,36890.42481674313,1288.3641021634583
1783,7442.0,230694,62695.20254330637,884.7064118072569
1784,7444.0,230767,58307.23482296548,975.5516508991842
1785,7446.0,230848,42119.919300328314,1628.866335978562
1786,7450.0,231005,25390.041533248346,2074.012443918712
1787,7452.0,231076,73096.16463776576,1017.7875837246964
1788,7454.0,231160,16688.946603009786,1519.070548236309
1789,7456.0,231230,67301.28268131182,989.9028632936734
1790,7458.0,231310,40439.53006621354,1026.4515473683023
1791,7460.0,231382,50696.59286853506,827.1412000923646
1792,7462.0,231464,62344.895396025306,1001.8763506189515
1793,7464.0,231533,28611.184588609674,2346.2475599953027
1794,7466.0,231614,71080.93553288913,963.4876016789412
1795,7470.0,232037,18899.144396471605,2444.074973184024
1796,7472.0,232121,70686.98747907816,982.4405241433043
1797,7474.0,232190,36334.739957155056,1575.9566134444417
1798,7476.0,232271,59213.463355429434,756.5754596378657
1799,7478.0,232340,59165.141501948776,890.7777120573936
1800,7480.0,232424,39500.82140141825,1602.1843125397702
1801,7482.0,232493,68779.97856066581,936.6884575808249
1802,7484.0,232574,15269.133147872944,1109.2131153985465
1803,7486.0,232643,69614.52325823666,893.8130794587642
1804,7490.0,232802,62940.08513749195,993.5767455226883
1805,7492.0,232886,38915.52891067455,1356.7459179760867
1806,7494.0,232955,43934.09707736231,1449.435941305775
1807,7496.0,233039,58754.109521051454,985.410723946937
1808,7498.0,233119,32140.41757650724,1842.4987028869787
1809,7500.0,233189,67122.86659528785,963.7949576703807
1810,7502.0,233268,12570.628977304546,877.4398140134236
1811,7504.0,233341,64700.51702124452,907.4461466127007
1812,7506.0,233422,24445.869274766854,1435.4570217489572
1813,7510.0,233833,42309.42981341084,517.6496550401796
1814,7512.0,233902,61890.50348441468,963.8363004764082
1815,7514.0,233985,22578.582407115162,2238.4333862337753
1816,7516.0,234054,64502.67979526108,843.091211577124
1817,7518.0,234139,13475.471159049885,902.8358336070955
1818,7520.0,234208,58774.68550548272,977.5521871408505
1819,7522.0,234291,31078.82874032539,1648.6242161593327
1820,7524.0,234371,50488.9385246915,899.9457889493917
1821,7526.0,234441,53288.749130200405,930.2966975889743
1822,7530.0,234597,60609.11782280651,941.7975154930317
1823,7532.0,234684,18625.205515228772,2012.9115400286462
1824,7534.0,234753,63459.700602537916,732.6017334783766
1825,7536.0,234835,15165.515437345233,1581.2985710244452
1826,7538.0,234904,52338.12579804877,1001.4818162184497
1827,7540.0,234988,34983.249216697244,1391.5615288679685
1828,7542.0,235057,35612.775005932774,1852.3761618420826
1829,7544.0,235137,53523.35912609655,1080.472545209237
1830,7546.0,235207,20048.227635582953,4913.028968689239
1831,7550.0,235632,56808.04413691307,2376.37029787055
1832,7552.0,235702,18990.89092740505,1286.679367511429
1833,7554.0,235781,50666.19423543279,1170.4141536472791
1834,7556.0,235851,44383.44598638593,1262.0195097831163
1835,7558.0,235935,36205.09244856109,2281.2805145240422
1836,7560.0,236004,54671.063542108095,964.6964266032521
1837,7562.0,236085,15729.31838390002,1921.0722702200646
1838,7564.0,236154,56570.679196379926,964.1122709143774
1839,7566.0,236238,12684.46305239841,926.3387071648185
1840,7570.0,236395,24714.36267600834,2178.635553881685
1841,7572.0,236467,37851.87978308463,1735.436552986481
1842,7574.0,236547,45136.67110713854,1113.1825632117186
1843,7576.0,236619,20572.09984069349,2281.647509708666
1844,7578.0,236700,51855.56344477614,973.3983966771445
1845,7582.0,237111,14584.32205089218,3258.5730199688614
1846,7584.0,237191,46160.17840123776,1284.1107725423294
1847,7586.0,237264,29000.669971977346,1516.3314722664384
1848,7588.0,237344,34220.03406291581,2367.802029961834
1849,7590.0,237413,46673.26373740663,1140.891872967608
1850,7592.0,237494,18232.789988439938,3591.048630629268
1851,7594.0,237566,48918.24587170671,994.019058842146
1852,7596.0,237646,12506.938624196717,3207.6990277526666
1853,7598.0,237715,46445.75882592612,1213.1014795776948
1854,7602.0,237871,36367.42611473983,2290.777484438804
1855,7604.0,237952,41105.57234296736,1604.732156471209
1856,7606.0,238020,18090.925182429462,3583.0594329468945
1857,7608.0,238105,46551.313061017,878.2494243614952
1858,7610.0,238187,12860.46052636184,3400.3738411798154
1859,7612.0,238257,47462.46055556111,1468.2348483958897
1860,7614.0,238336,11704.431999597478,3928.787095482394
1861,7616.0,238406,37986.528419077695,1214.7240650332544
1862,7618.0,238489,28240.6333749692,1899.4269424994582
1863,7622.0,238904,20486.386312019225,4808.94703005855
1864,7624.0,238973,45366.63309351398,1058.7331447157699
1865,7626.0,239054,10128.959421027883,2689.3830508452465
1866,7628.0,239123,42407.75420335213,2052.7547250751886
1867,7630.0,239207,14635.897354927187,1175.0636072105833
1868,7632.0,239276,28968.315000067752,2520.394385571067
1869,7634.0,239357,36980.70824349246,1987.0485742917715
1870,7636.0,239426,15850.069130179723,4812.085073193758
1871,7638.0,239510,43543.42252518841,1161.705417907471
1872,7642.0,239666,44558.491134819815,1633.7917353216244
1873,7644.0,239748,9174.907512653896,1827.1609379136185
1874,7646.0,239822,38430.81094127615,2202.1551702050615
1875,7648.0,239902,16885.06027373253,1668.4457524641473
1876,7650.0,239972,23879.723607400792,4170.659658968887
1877,7652.0,240053,38068.125024727415,2273.183330815251
1878,7654.0,240124,14279.19513364574,6462.4236805348655
1879,7656.0,240205,41749.57484391484,1695.738128685587
1880,7658.0,240274,8836.131866257389,2573.3665681773964
1881,7662.0,240721,38056.889159650666,2022.528086630896
1882,7664.0,240850,22262.163909210976,4856.975340347184
1883,7666.0,240935,29704.080227263938,3303.0418509316273
1884,7668.0,241009,16464.339329273593,8022.36748146529
1885,7670.0,241093,36316.3680714341,2844.7752517267877
1886,7672.0,241171,9760.2137607645,4571.475589448813
1887,7674.0,241256,36320.26350006508,2575.4985749571424
1888,7676.0,241330,9806.739419319225,9867.404309413656
1889,7678.0,241415,32834.134051884415,2582.0426756339793
1890,7682.0,241586,31262.360843676957,2983.9534832267186
1891,7684.0,241663,11859.496816431636,7951.130817989425
1892,7686.0,241748,27367.911588256015,4107.357180428223
1893,7688.0,241822,18356.733380463244,4571.0516238534765
1894,7690.0,241910,22743.747392692076,5493.448138253697
1895,7692.0,241984,26254.086820969933,4480.1678933189205
1896,7694.0,242068,17648.88254040553,8885.538741547416
1897,7696.0,242142,32174.501663520998,4403.355820240765
1898,7698.0,242229,11828.222972124628,9352.899025479843
1899,7702.0,242682,26173.085892229425,6754.177538239598
1900,7704.0,242768,15944.643700513188,9999.999997646994
1901,7706.0,242842,28090.087663146503,4308.964191349331
1902,7708.0,242931,11852.243100354053,9999.999999278058
1903,7710.0,243005,28680.52754006042,5311.633144042828
1904,7712.0,243090,8471.844855623674,8840.621485870277
1905,7714.0,243164,27701.094058549283,4410.719323760472
1906,7716.0,243254,7039.338646724252,7093.112147157577
1907,7718.0,243328,23772.875201658524,5258.012397775817
1908,7722.0,243495,21666.2281053447,5536.535667665446
1909,7724.0,243582,9549.695940763975,5311.524044495421
1910,7726.0,243671,21807.91770201494,5724.847947366615
1911,7728.0,243745,16654.055535984873,6967.140554536075
1912,7730.0,243829,18861.6139491763,9404.523329592736
1913,7732.0,243903,27027.31055450742,7743.028110126024
1914,7734.0,243991,14093.919067637225,8616.58803434401
1915,7736.0,244064,29890.1924487016,7383.242310526193
1916,7738.0,244148,8662.210977132967,8179.492838539332
1917,7742.0,244591,27468.80265817631,7351.883688716874
1918,7744.0,244669,7712.692011198628,8280.213594433528
1919,7746.0,244754,28119.132352837692,7228.9339866202945
1920,7748.0,244828,5929.807582083906,6743.022952531275
1921,7750.0,244913,23813.339270946886,5600.635927303065
1922,7752.0,245002,7138.944889325692,9914.612964227632
1923,7754.0,245077,24259.693019758182,9999.952907134808
1924,7756.0,245161,9502.04043368392,9997.981574350028
1925,7758.0,245235,18121.287894786026,8703.003116280426
1926,7762.0,245406,17285.208893155377,9999.99999999302
1927,7764.0,245494,15140.938319069155,7127.411902827382
1928,7766.0,245568,13043.572294193415,9999.999999999998
1929,7768.0,245657,20972.394948655492,6282.125514816976
1930,7770.0,245731,8650.703369084471,8049.362312648394
1931,7772.0,245816,29177.3236263041,9666.304045057823
1932,7774.0,245889,5798.942708623843,9382.627763103033
1933,7776.0,245978,30632.767485835215,9999.999999967307
1934,7778.0,246051,5602.145344672181,8802.046854554295
1935,7782.0,246504,27529.600219669235,9492.89668520934
1936,7784.0,246578,4714.811104934352,9214.320899880298
1937,7786.0,246663,25078.407131437045,9999.999999999998
1938,7788.0,246741,5055.734643958989,8529.999335807192
1939,7790.0,246827,20297.11218989886,9999.999999999998
1940,7792.0,246902,9207.45769215454,8557.155758255243
1941,7794.0,246991,16275.498859396455,9999.998206991708
1942,7796.0,247065,15406.97126140085,9999.999949974292
1943,7798.0,247150,11172.972578088478,9999.999999999998
1944,7802.0,247317,9742.50196510227,9999.99999922778
1945,7804.0,247398,20675.78053223894,9999.999999998361
1946,7806.0,247483,5917.265071811549,8660.527144837217
1947,7808.0,247557,21697.453766744213,9999.999999999998
1948,7810.0,247642,3170.912505328191,9246.976965337093
1949,7812.0,247730,20374.137232373636,9999.999999494321
1950,7814.0,247804,3103.6445906963977,9433.232626741457
1951,7816.0,247888,18848.280295531025,9999.999999832848
1952,7818.0,247962,4668.84648237994,9010.228066955728
1953,7822.0,248418,18008.71845334318,9999.999998672592
1954,7824.0,248503,2529.8353005747817,9759.025483348769
1955,7826.0,248578,14079.057759456871,9999.999999999998
1956,7828.0,248663,3810.9481434715294,9999.99999989707
1957,7830.0,248741,11252.10243476026,9981.252007987609
1958,7832.0,248826,5411.585032636088,8935.006041887984
1959,7834.0,248900,7943.066920475437,9737.522210217787
1960,7836.0,248985,10838.45157783928,9999.999994821954
1961,7838.0,249074,7316.797652075279,9963.073189157998
1962,7842.0,249241,5782.784600142413,9995.246260440621
1963,7844.0,249317,13518.580826838184,9999.999971308976
1964,7846.0,249402,2797.0095798651837,8765.461799690871
1965,7848.0,249480,12728.700016373157,8192.280408430923
1966,7850.0,249564,2083.2201035486005,9999.999999999995
1967,7852.0,249638,11526.729056867473,8568.538431579438
1968,7854.0,249723,3148.810083123619,9999.999869491896
1969,7856.0,249801,11085.998812964495,9999.99999970943
1970,7858.0,249885,4108.467786014666,9999.999999999998
1971,7862.0,250327,11084.793991943945,9999.999999753798
1972,7864.0,250401,4965.913280407223,9754.04085048967
1973,7866.0,250490,8037.569249012332,8336.936648320525
1974,7868.0,250574,6083.46935004456,9999.999999998747
1975,7870.0,250649,7070.515868270411,9999.99999987816
1976,7872.0,250733,8641.181190856872,7085.4201794388955
1977,7874.0,250812,4357.019298822157,9999.999996279166
1978,7876.0,250897,11940.5448894783,9999.999999978214
1979,7878.0,250971,2739.3493804243203,9270.935431393713
1980,7882.0,251138,2670.1284525796614,9999.999999947177
1981,7884.0,251230,12063.389906080245,9994.725066875055
1982,7886.0,251304,2352.801656492088,9790.430687325754
1983,7888.0,251389,11045.936105741072,9999.88407528054
1984,7890.0,251467,2588.1711407559624,9399.655175739399
1985,7892.0,251552,10731.854220325496,9999.99999872198
1986,7894.0,251625,5830.344798992724,9999.99999741523
1987,7896.0,251710,8212.69470914571,9831.749080094172
1988,7898.0,251798,6271.012741595389,9699.378285889114
1989,7902.0,252239,9214.157092058747,9999.99999982853
1990,7904.0,252313,7899.581049947884,6593.641999129335
1991,7906.0,252398,6397.450710246488,8816.67476354563
1992,7908.0,252472,12443.100364758036,9999.999901832192
1993,7910.0,252561,5155.884071213172,9999.999999971886
1994,7912.0,252636,12778.542113175668,9999.999972433714
1995,7914.0,252721,2559.721981748288,9356.763940976125
1996,7916.0,252795,9636.249688208825,7774.9226834733945
1997,7918.0,252884,2388.455701102831,9367.090577629613
1998,7922.0,253051,2638.6249355610144,9967.369347134905
1999,7924.0,253128,11144.739501026212,9999.999999999993
2000,7926.0,253217,2960.2677489068546,9687.43689987369
2001,7928.0,253302,10744.792270468362,9999.99999999293
2002,7930.0,253376,6910.973291850104,9999.999997568399
2003,7932.0,253461,8389.56990954279,9999.999992151324
2004,7934.0,253538,10446.428432026456,9999.999999387754
2005,7936.0,253623,6357.566242449988,9999.999997843337
2006,7938.0,253697,12628.890904637583,9999.999975574603
2007,7942.0,254150,5664.781596725527,9999.999999996591
2008,7944.0,254239,9479.64637914093,9999.999999710939
2009,7946.0,254313,4255.830884369122,8486.402668041474
2010,7948.0,254398,10807.320907455804,7199.630892717659
2011,7950.0,254472,2218.524643628455,9457.091658972156
2012,7952.0,254627,2761.182985064462,9999.999999962138
2013,7954.0,254706,8965.93809412324,9773.347924440308
2014,7956.0,254776,7127.17429893543,8446.660891356758
2015,7958.0,254856,6625.356733027522,9999.999989413678
2016,7962.0,255016,4078.0201673741376,9999.999999999998
2017,7964.0,255088,9062.36991209292,9201.975937671941
2018,7966.0,255168,2245.7083274011457,9510.344279405597
2019,7968.0,255237,7965.605440751371,8751.466145957946
2020,7970.0,255321,3735.3111605950717,9812.062631703504
2021,7972.0,255390,7018.647221230966,9999.99999999471
2022,7974.0,255471,7281.976644970549,6799.361401645392
2023,7976.0,255540,3156.018903036603,8436.418207215436
2024,7978.0,255624,7707.026387630735,8807.163048362572
2025,7982.0,256037,2356.314461553144,9999.012817742814
2026,7984.0,256117,6268.292772410345,9954.918973061727
2027,7986.0,256187,4930.739668351101,9857.757379810151
2028,7988.0,256270,6077.486564536125,9999.999999178712
2029,7990.0,256340,7100.557712708269,8630.063925864411
2030,7992.0,256421,2603.6615697536363,3824.5169751598514
2031,7994.0,256490,6019.428722901781,8512.169813148806
2032,7996.0,256573,2192.949345743431,9504.833311818047
2033,7998.0,256642,5187.87416414282,8903.785905081662
2034,8002.0,256799,3886.958907527071,9999.999998609645
2035,8004.0,256883,5261.802598553257,9999.999996806473
2036,8006.0,256955,4052.0972956369847,9999.999999999993
2037,8008.0,257036,6976.436643400385,9999.999997019682
2038,8010.0,257105,1948.4301895543313,9839.529907041733
2039,8012.0,257186,5666.421445931998,9261.349212961002
2040,8014.0,257269,2412.7655173147605,9386.560024265536
2041,8016.0,257339,5454.367565923743,8272.528970970265
2042,8018.0,257419,3939.240358950505,8856.518830587756
2043,8022.0,257831,3887.88811662988,9217.62124265851
2044,8024.0,257903,5898.472834018055,8356.294974133878
2045,8026.0,257984,2588.999776920239,9370.846903747335
2046,8028.0,258053,5131.145596397224,7866.234771730658
2047,8030.0,258134,2632.3328839398096,9999.999993490554
2048,8032.0,258206,5086.483672101857,8316.962349767186
2049,8034.0,258287,4802.233832314973,8470.584352824242
2050,8036.0,258356,3808.6558025073696,8590.199208244023
2051,8038.0,258437,5680.193779072959,8743.627379803773
2052,8042.0,258597,6143.9881690687325,9999.99999998451
2053,8044.0,258679,2491.8915018685097,9398.540416420252
2054,8046.0,258749,4976.328184064058,9060.49985514908
2055,8048.0,258833,2623.214086091209,9995.01763516287
2056,8050.0,258902,4820.55250976242,7715.0261856155685
2057,8052.0,258983,5021.550390680963,8180.945142590213
2058,8054.0,259052,3595.8787842905735,9999.999999999993
2059,8056.0,259136,6029.6257699026055,9769.98770991008
2060,8058.0,259205,2500.5998817434024,9396.444001467407
2061,8062.0,259690,4931.156330302457,8882.32225711602
2062,8064.0,259770,4624.501088464489,8883.242591764181
2063,8066.0,259839,5613.514028557744,8485.085365777635
2064,8068.0,259926,3645.6476126184234,9944.457243499985
2065,8070.0,260005,5768.362834070843,9999.999999642683
2066,8072.0,260075,2401.158053096463,9443.642685829182
2067,8074.0,260158,5286.355168168763,8848.063189911185
2068,8076.0,260227,3574.576821857135,9897.768452866667
2069,8078.0,260308,5003.313403858958,8816.849705226818
2070,8082.0,260464,4425.085893210334,9004.541890588373
2071,8084.0,260539,5458.247591892516,9424.888180359643
2072,8086.0,260619,3233.7505172234196,9209.594878556933
2073,8088.0,260688,5113.73467923568,9720.475403548353
2074,8090.0,260769,2861.3054196727408,8975.884567730609
2075,8094.0,261181,4631.042480851717,9014.51763806043
2076,8096.0,261265,4874.566411860771,9999.999999936545
2077,8098.0,261335,4225.2588245983225,9999.999999999998
2078,8100.0,261414,5190.471625241282,8839.210522661577
2079,8102.0,261487,3290.6737739981213,8721.215700256018
2080,8104.0,261567,5366.764471164966,9222.154276979889
2081,8106.0,261636,3089.8660817748655,9305.827835170734
2082,8108.0,261717,4813.536135678638,8806.5117095867
2083,8110.0,261789,4989.307577301122,8988.08158435476
2084,8114.0,261945,5003.1773935155,8821.834313708561
2085,8116.0,262028,3467.6557083542075,9800.170015647338
2086,8118.0,262097,4948.817804382015,9315.71824322717
2087,8120.0,262181,2928.355970571967,9335.344886915876
2088,8122.0,262250,4630.973377656347,8844.87121528647
2089,8124.0,262331,3279.6152566835517,9999.992573580028
2090,8126.0,262400,4227.547748716988,9087.75995246869
2091,8128.0,262484,4815.284282482615,9062.294165429566
2092,8130.0,262563,4015.290713371955,9075.481489521651
2093,8134.0,262974,4446.254964529614,8969.624603328473
2094,8136.0,263043,3400.6672803519364,9609.692612883067
2095,8138.0,263126,4118.951437694088,9643.714011284801
2096,8140.0,263195,3987.6463524334013,5153.430674709029
2097,8142.0,263276,4009.188016881465,9345.062128978876
2098,8144.0,263345,4711.978949165932,9999.999999999236
2099,8146.0,263428,3277.653681773277,9152.572325075085
2100,8148.0,263497,4129.230936230955,9811.630158958338
